product_link;award_link;vintage;grade;contributor
https://www.gall.nl/oveja-negra-winemakers-selection-malbec-petit-verd-rood-75cl-382507.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=382507;;91 punten;James Suckling
https://www.gall.nl/oveja-negra-winemakers-selection-malbec-petit-verd-rood-75cl-382507.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=382507;;90 punten;James Suckling
https://www.gall.nl/lawsons-dry-hills-pinot-noir-rose-rose-75cl-121185.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=121185;Oogstjaar 2018;8+;De Grote Hamersma
https://www.gall.nl/lawsons-dry-hills-pinot-noir-rose-rose-75cl-121185.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=121185;;Zilveren medaille;International Wine Challenge
https://www.gall.nl/lawsons-dry-hills-pinot-noir-rose-rose-75cl-121185.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=121185;Oogstjaar 2019;Bronzen medaille;International Wine Challenge
https://www.gall.nl/tokara-shiraz-rood-75cl-380369.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=380369;Oogstjaar 2012;86 punten;Wine Advocate
https://www.gall.nl/tokara-shiraz-rood-75cl-380369.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=380369;Oogstjaar 2015;89 punten;Tim Atkin
https://www.gall.nl/tokara-shiraz-rood-75cl-380369.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=380369;Oogstjaar 2016;90 punten;Gilbert and Gaillard
https://www.gall.nl/tokara-shiraz-rood-75cl-380369.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=380369;Oogstjaar 2018;Gouden punten;Gilbert and Gaillard
https://www.gall.nl/valdivieso-winemakers-reserva-malbec-rood-75cl-127582.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=127582;Oogstjaar 2019;8;De Grote Hamersma
https://www.gall.nl/valdivieso-winemakers-reserva-malbec-rood-75cl-127582.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=127582;Oogstjaar 2020;8.5;De Grote Hamersma
https://www.gall.nl/alamos-viognier-wit-75cl-388661.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=388661;Oogstjaar 2015;91 punten;Tim Atkin
https://www.gall.nl/alamos-viognier-wit-75cl-388661.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=388661;Oogstjaar 2018;88 punten;James Suckling
https://www.gall.nl/alamos-viognier-wit-75cl-388661.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=388661;Oogstjaar 2019;8-;De Grote Hamersma
https://www.gall.nl/alamos-viognier-wit-75cl-388661.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=388661;Oogstjaar 2020;8;De Grote Hamersma
https://www.gall.nl/alamos-viognier-wit-75cl-388661.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=388661;Oogstjaar 2021;8;De Grote Hamersma
https://www.gall.nl/oveja-negra-gran-reserva-cabernet-franc-carmenere-rood-75cl-405043.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=405043;Oogstjaar 2020;91 punten;James Suckling
https://www.gall.nl/argento-reserve-estate-malbec-rood-75cl-379786.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=379786;Oogstjaar 2014;Zilveren medaille;International Wine & Spirits Competition
https://www.gall.nl/argento-reserve-estate-malbec-rood-75cl-379786.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=379786;Oogstjaar 2015;90 punten;Tim Atkin
https://www.gall.nl/argento-reserve-estate-malbec-rood-75cl-379786.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=379786;Oogstjaar 2017;90 punten;Tim Atkin
https://www.gall.nl/argento-reserve-estate-malbec-rood-75cl-379786.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=379786;;90 punten;Descorchados
https://www.gall.nl/argento-reserve-estate-malbec-rood-75cl-379786.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=379786;;Zilveren medaille;IWSC
https://www.gall.nl/argento-reserve-estate-malbec-rood-75cl-379786.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=379786;;Bronzen punten;Decanter
https://www.gall.nl/argento-reserve-estate-malbec-rood-75cl-379786.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=379786;;90 punten;James Suckling
https://www.gall.nl/argento-reserve-estate-malbec-rood-75cl-379786.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=379786;;Zilveren medaille;Int. Wine & Spirits Competition
https://www.gall.nl/argento-reserve-estate-malbec-rood-75cl-379786.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=379786;Oogstjaar 2018;Descorchados;Int. Wine & Spirits Competition
https://www.gall.nl/argento-reserve-estate-malbec-rood-75cl-379786.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=379786;;IWSC;Bronzen punten
https://www.gall.nl/louis-bernard-c%C3%B4te-du-rh%C3%B4ne-blanc-wit-75cl-107050.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=107050;Oogstjaar 2018;Commended medaille;International Wine Challenge
https://www.gall.nl/louis-bernard-c%C3%B4te-du-rh%C3%B4ne-blanc-wit-75cl-107050.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=107050;Oogstjaar 2019;8;De Grote Hamersma
https://www.gall.nl/louis-bernard-c%C3%B4te-du-rh%C3%B4ne-blanc-wit-75cl-107050.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=107050;;Int. Wine & Spirits Competition;IWSC
https://www.gall.nl/argento-pinot-grigio-wit-75cl-385433.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=385433;Oogstjaar 2016;Aanbevolen medaille;International Wine Challenge
https://www.gall.nl/argento-pinot-grigio-wit-75cl-385433.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=385433;Oogstjaar 2017;Bronzen medaille;International Wine Challenge
https://www.gall.nl/argento-pinot-grigio-wit-75cl-385433.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=385433;;Bronzen punten;Decanter
https://www.gall.nl/argento-pinot-grigio-wit-75cl-385433.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=385433;Oogstjaar 2018;Bronzen punten;Decanter
https://www.gall.nl/argento-pinot-grigio-wit-75cl-385433.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=385433;Oogstjaar 2021;8;De Grote Hamersma
https://www.gall.nl/palo-alto-chardonnay-wit-75cl-390100.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=390100;Oogstjaar 2019;8-;De Grote Hamersma
https://www.gall.nl/palo-alto-chardonnay-wit-75cl-390100.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=390100;Oogstjaar 2020;8+;De Grote Hamersma
https://www.gall.nl/errazuriz-estate-pinot-noir-reserva-rood-75cl-409529.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=409529;Oogstjaar 2021;8.5;De Grote Hamersma
https://www.gall.nl/errazuriz-aconcagua-alto-cabernet-sauvignon-rood-75cl-409561.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=409561;Oogstjaar 2019;91 punten;Wine Advocate
https://www.gall.nl/errazuriz-aconcagua-alto-cabernet-sauvignon-rood-75cl-409561.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=409561;;92 punten;James Suckling
https://www.gall.nl/mountain-vineyards-sauvignon-blanc-bag-in-box-wit-225cl-408751.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=408751;Oogstjaar 2021;8+;De Grote Hamersma
https://www.gall.nl/mountain-vineyards-merlot-rood-75cl-112453.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=112453;Oogstjaar 2019;8;De Grote Hamersma
https://www.gall.nl/kanonkop-kadette-pinotage-rose-rose-75cl-112275.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=112275;Oogstjaar 2018;84 punten;Wine Advocate
https://www.gall.nl/kanonkop-kadette-pinotage-rose-rose-75cl-112275.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=112275;;3.5 sterren;Platter's Wine Guide
https://www.gall.nl/kanonkop-kadette-pinotage-rose-rose-75cl-112275.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=112275;;89 punten;Vinous
https://www.gall.nl/kanonkop-kadette-pinotage-rose-rose-75cl-112275.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=112275;;88 punten;Tim Atkin
https://www.gall.nl/kanonkop-kadette-pinotage-rose-rose-75cl-112275.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=112275;Oogstjaar 2019;4 sterren;Platter's Wine Guide
https://www.gall.nl/kanonkop-kadette-pinotage-rose-rose-75cl-112275.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=112275;Oogstjaar 2020;3.5 sterren;Platter's Wine Guide
https://www.gall.nl/kanonkop-kadette-pinotage-rose-rose-75cl-112275.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=112275;Oogstjaar 2021;4 sterren;Platter's Wine Guide
https://www.gall.nl/kanonkop-kadette-pinotage-rose-rose-75cl-112275.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=112275;Oogstjaar 2022;8+;De Grote Hamersma
https://www.gall.nl/lanzerac-chardonnay-wit-75cl-383619.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=383619;Oogstjaar 2013;Bronzen punten;Decanter
https://www.gall.nl/lanzerac-chardonnay-wit-75cl-383619.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=383619;Oogstjaar 2015;4 sterren;Platter's Wine Guide
https://www.gall.nl/lanzerac-chardonnay-wit-75cl-383619.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=383619;Oogstjaar 2018;Zilveren medaille;International Wine & Spirits Competition
https://www.gall.nl/lanzerac-chardonnay-wit-75cl-383619.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=383619;Oogstjaar 2019;8.5;De Grote Hamersma
https://www.gall.nl/lanzerac-chardonnay-wit-75cl-383619.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=383619;Oogstjaar 2020;8.5;De Grote Hamersma
https://www.gall.nl/lanzerac-chardonnay-wit-75cl-383619.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=383619;Oogstjaar 2021;8.5;De Grote Hamersma
https://www.gall.nl/bougrier-les-petites-confessions-sauvignon-blanc-wit-75cl-403458.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=403458;Oogstjaar 2021;8;De Grote Hamersma
https://www.gall.nl/tenimenti-dalessandro-bianco-viognier-wit-75cl-100587.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=100587;Oogstjaar 2018;91 punten;James Suckling
https://www.gall.nl/tenimenti-dalessandro-bianco-viognier-wit-75cl-100587.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=100587;Oogstjaar 2019;91 punten;James Suckling
https://www.gall.nl/badenhorst-secateurs-red-blend-rood-75cl-380962.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=380962;Oogstjaar 2015;89 punten;Tim Atkin
https://www.gall.nl/badenhorst-secateurs-red-blend-rood-75cl-380962.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=380962;Oogstjaar 2018;3.5 sterren;Platter's Wine Guide
https://www.gall.nl/kellermeister-reserve-blauer-zweigelt-rood-75cl-379050.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=379050;Oogstjaar 2015;8;De Grote Hamersma
https://www.gall.nl/kellermeister-reserve-blauer-zweigelt-rood-75cl-379050.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=379050;Oogstjaar 2017;90 punten;Wine Enthusiast
https://www.gall.nl/kellermeister-reserve-blauer-zweigelt-rood-75cl-379050.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=379050;;92 punten;James Suckling
https://www.gall.nl/kellermeister-reserve-blauer-zweigelt-rood-75cl-379050.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=379050;Oogstjaar 2019;8-;De Grote Hamersma
https://www.gall.nl/lourensford-limited-release-chardonnay-wit-75cl-148490.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=148490;Oogstjaar 2018;gold medaille;Mundus Vini
https://www.gall.nl/lourensford-limited-release-chardonnay-wit-75cl-148490.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=148490;Oogstjaar 2019;90 punten;Tim Atkin
https://www.gall.nl/lourensford-limited-release-chardonnay-wit-75cl-148490.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=148490;Oogstjaar 2020;90 punten;Tim Atkin
https://www.gall.nl/trapiche-pure-chardonnay-wit-75cl-105589.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=105589;Oogstjaar 2018;90 punten;Descorchados
https://www.gall.nl/deloach-vineyards-estate-pinot-noir-rood-75cl-111619.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=111619;Oogstjaar 2014;93 punten;Wine Spectator
https://www.gall.nl/cune-seleccion-de-fincas-roble-rood-75cl-402230.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=402230;Oogstjaar 2019;91 punten;James Suckling
https://www.gall.nl/cune-seleccion-de-fincas-roble-rood-75cl-402230.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=402230;Oogstjaar 2019;91 punten;James Suckling
https://www.gall.nl/zironda-valpolicella-ripasso--rood-75cl-403342.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=403342;Oogstjaar 2016;9-;De Grote Hamersma
https://www.gall.nl/zironda-valpolicella-ripasso--rood-75cl-403342.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=403342;Oogstjaar 2017;86 punten;Decanter
https://www.gall.nl/prestige-du-rh%C3%B4ne-rood-75cl-189200.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=189200;Oogstjaar 2018;7;De Grote Hamersma
https://www.gall.nl/trapiche-gran-medalla-pinot-noir-rood-75cl-404756.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=404756;Oogstjaar 2018;93 punten;James Suckling
https://www.gall.nl/trapiche-gran-medalla-pinot-noir-rood-75cl-404756.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=404756;;89 punten;Tim Atkin
https://www.gall.nl/napanook-rood-75cl-404446.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=404446;Oogstjaar 2017;92 punten;Wine Advocate
https://www.gall.nl/napanook-rood-75cl-404446.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=404446;;95 punten;James Suckling
https://www.gall.nl/lagartijo-rueda-verdejo-wit-75cl-163422.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=163422;Oogstjaar 2020;7.5;De Grote Hamersma
https://www.gall.nl/inycon-growers-nero-davola-rood-75cl-259527.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=259527;Oogstjaar 2015;Zilveren medaille;International Wine Challenge
https://www.gall.nl/inycon-growers-nero-davola-rood-75cl-259527.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=259527;Oogstjaar 2018;7.5;De Grote Hamersma
https://www.gall.nl/inycon-growers-nero-davola-rood-75cl-259527.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=259527;Oogstjaar 2020;7.5;De Grote Hamersma
https://www.gall.nl/trimbach-riesling-reserve-magnum-wit-150cl-123382.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=123382;Oogstjaar 2013;88 punten;Wine Advocate
https://www.gall.nl/trimbach-riesling-reserve-magnum-wit-150cl-123382.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=123382;Oogstjaar 2014;90 punten;Vinous
https://www.gall.nl/trimbach-riesling-reserve-magnum-wit-150cl-123382.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=123382;Oogstjaar 2016;p_90 punten;Vinous
https://www.gall.nl/trimbach-riesling-reserve-magnum-wit-150cl-123382.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=123382;;93 punten;Wine Enthusiast
https://www.gall.nl/trimbach-riesling-reserve-magnum-wit-150cl-123382.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=123382;;p_93 punten;Wine Spectator
https://www.gall.nl/trimbach-riesling-reserve-magnum-wit-150cl-123382.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=123382;Oogstjaar 2017;93 punten;James Suckling
https://www.gall.nl/trimbach-riesling-reserve-magnum-wit-150cl-123382.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=123382;Oogstjaar 2018;95 punten;Wine Enthusiast
https://www.gall.nl/trimbach-riesling-reserve-magnum-wit-150cl-123382.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=123382;Oogstjaar 2019;94 punten;James Suckling
https://www.gall.nl/beyerskloof-pinotage-magnum-rood-150cl-125814.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=125814;Oogstjaar 2018;8.5;De Grote Hamersma
https://www.gall.nl/beyerskloof-pinotage-magnum-rood-150cl-125814.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=125814;Oogstjaar 2019;3.5 sterren;Platter's Wine Guide
https://www.gall.nl/m.-chapoutier-luberon-rouge-rood-75cl-139904.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=139904;Oogstjaar 2017;90 punten;James Suckling
https://www.gall.nl/argento-seleccion-malbec-rood-75cl-388157.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=388157;Oogstjaar 2017;Commended punten;Decanter
https://www.gall.nl/argento-seleccion-malbec-rood-75cl-388157.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=388157;;Bronzen medaille;International Wine Challenge
https://www.gall.nl/argento-seleccion-malbec-rood-75cl-388157.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=388157;Oogstjaar 2019;Bronzen medaille;International Wine & Spirits Competition
https://www.gall.nl/argento-seleccion-malbec-rood-75cl-388157.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=388157;Oogstjaar 2020;Bronzen medaille;International Wine Challenge
https://www.gall.nl/argento-seleccion-malbec-rood-75cl-388157.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=388157;Oogstjaar 2021;8+;De Grote Hamersma
https://www.gall.nl/montenay-chardonnay-wit-75cl-129968.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=129968;Oogstjaar 2019;7.5;De Grote Hamersma
https://www.gall.nl/eagles-nest-sauvignon-blanc-wit-75cl-382183.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=382183;Oogstjaar 2019;s_4 sterren;Platter's Wine Guide
